GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34
1400000US37183052807,37183052807,"Census Tract 528.07, Wake County, North Carolina",1678,141,210,115,1468,192,25.1,7.7,16.2,20.0,26.4,8.9,35.5,8.6,100.0,15.3,26.3,8.1,7.3,4.6,27.1,24.6,4.4,3.9,21.6,8.8,22.9,23.9,21.5,9.8,100.0,2.1,100.0,15.3,100.0,2.4,52.0,7.1,15.7,16.0,57.2,7.9,43.7,6.4,67.6,22.2,40.3,7.8,1.0,1.3,0.0,15.3,1.1,1.5,1.3,2.0,0.0,15.3,1.4,2.3,0.0,2.1,0.0,15.3,0.0,2.4,2.1,3.2,16.7,22.1,0.0,2.4,0.0,2.1,0.0,15.3,0.0,2.4,7.5,4.3,27.6,22.8,4.6,3.5,47.3,6.7,4.8,8.4,53.4,7.5,51548,11091,43405,3956,56556,12250,1207,179,210,115,997,192,16.1,8.6,6.7,12.0,18.1,10.4,42.2,12.9,59.5,26.1,38.5,14.6,41.8,12.7,33.8,24.7,43.4,13.9,4.9,(X),(X),(X),(X),(X)
1400000US37183052808,37183052808,"Census Tract 528.08, Wake County, North Carolina",3858,253,279,145,3579,289,27.8,4.3,4.7,8.3,29.6,4.8,31.3,5.8,66.7,23.1,28.5,6.1,6.5,3.6,50.9,25.0,3.1,2.6,24.8,5.9,47.0,27.8,23.1,6.0,99.6,0.7,100.0,11.8,99.5,0.8,66.8,5.4,59.1,26.7,67.4,5.7,31.2,5.4,40.9,26.7,30.4,5.7,1.1,1.5,0.0,11.8,1.2,1.6,0.0,0.9,0.0,11.8,0.0,1.0,0.0,0.9,0.0,11.8,0.0,1.0,0.4,0.7,0.0,11.8,0.5,0.8,0.4,0.7,0.0,11.8,0.5,0.8,2.5,1.6,11.5,15.5,1.8,1.3,65.2,5.4,47.7,29.6,66.6,5.8,58114,6237,22246,26152,59841,8629,2380,225,244,140,2136,214,8.7,3.2,13.9,18.1,8.1,3.0,24.9,7.3,13.1,18.3,26.2,7.6,66.4,7.3,73.0,24.9,65.7,7.5,0.4,(X),(X),(X),(X),(X)
1400000US37183052809,37183052809,"Census Tract 528.09, Wake County, North Carolina",929,93,154,69,775,121,28.4,7.3,41.6,27.5,25.8,9.3,52.2,12.0,96.8,6.1,43.4,14.9,5.7,3.7,24.0,18.0,2.1,2.3,22.9,7.3,44.8,27.6,18.6,8.7,96.8,4.3,80.5,25.2,100.0,4.4,66.7,9.2,29.2,23.1,74.2,12.4,25.9,7.8,48.1,28.2,21.5,11.8,1.5,2.2,0.0,20.2,1.8,2.7,0.5,0.9,3.2,5.8,0.0,4.4,0.0,3.7,0.0,20.2,0.0,4.4,2.0,2.1,0.0,20.2,2.5,2.5,3.2,4.3,19.5,25.2,0.0,4.4,7.0,4.2,3.2,5.5,7.7,4.8,63.8,9.9,29.2,23.1,70.7,13.1,58625,12558,56250,11147,62841,22549,724,122,154,69,570,149,5.4,4.2,5.2,10.1,5.4,4.6,26.4,9.6,44.8,25.6,21.4,10.3,68.2,10.9,50.0,27.1,73.2,11.5,0.8,(X),(X),(X),(X),(X)
1400000US37183052901,37183052901,"Census Tract 529.01, Wake County, North Carolina",837,159,66,54,771,151,45.5,13.1,15.2,21.6,48.1,14.3,29.7,10.6,63.6,40.5,26.8,10.8,7.5,5.3,48.5,37.3,4.0,4.8,16.2,8.3,22.7,41.2,15.7,8.4,100.0,4.1,100.0,37.9,100.0,4.4,84.5,9.4,74.2,38.4,85.3,9.8,13.5,9.2,0.0,37.9,14.7,9.8,2.0,3.1,25.8,38.4,0.0,4.4,0.0,4.1,0.0,37.9,0.0,4.4,0.0,4.1,0.0,37.9,0.0,4.4,0.0,4.1,0.0,37.9,0.0,4.4,0.0,4.1,0.0,37.9,0.0,4.4,5.0,5.5,36.4,44.6,2.3,3.7,79.5,10.4,37.9,42.7,83.0,10.2,83021,30706,22604,28212,90391,26740,651,140,52,52,599,133,15.7,9.7,32.7,42.6,14.2,10.0,13.2,7.9,21.2,33.7,12.5,8.1,71.1,12.7,46.2,53.8,73.3,13.0,3.1,(X),(X),(X),(X),(X)
1400000US37183052902,37183052902,"Census Tract 529.02, Wake County, North Carolina",1978,121,65,52,1913,127,28.4,6.5,0.0,38.2,29.4,6.8,40.2,6.5,78.5,33.2,38.9,6.8,7.0,4.9,36.9,40.1,6.0,4.8,15.1,5.2,21.5,33.2,14.9,5.3,98.5,1.6,100.0,38.2,98.5,1.7,84.9,4.0,53.8,41.0,86.0,3.7,11.1,3.9,24.6,37.5,10.6,3.8,1.0,1.2,21.5,33.2,0.3,0.5,1.6,1.9,0.0,38.2,1.6,2.0,0.0,1.8,0.0,38.2,0.0,1.8,0.0,1.8,0.0,38.2,0.0,1.8,1.5,1.6,0.0,38.2,1.5,1.7,4.4,2.9,36.9,40.1,3.3,2.6,82.5,5.1,41.5,41.3,83.8,4.7,63047,11917,28466,36011,65815,13324,1455,130,65,52,1390,135,5.8,3.7,36.9,40.1,4.3,3.2,33.6,8.7,0.0,38.2,35.2,8.9,60.6,8.4,63.1,40.1,60.5,8.7,0.4,(X),(X),(X),(X),(X)
1400000US37183052903,37183052903,"Census Tract 529.03, Wake County, North Carolina",1142,74,51,44,1091,83,34.8,6.2,45.1,38.8,34.3,6.6,45.3,6.6,54.9,38.8,44.8,7.2,8.7,6.0,88.2,21.5,4.9,4.5,16.5,6.3,33.3,40.6,15.8,6.3,100.0,3.0,100.0,43.1,100.0,3.2,84.0,4.6,45.1,38.8,85.8,5.6,13.9,4.2,54.9,38.8,12.0,5.4,0.0,3.0,0.0,43.1,0.0,3.2,0.0,3.0,0.0,43.1,0.0,3.2,0.0,3.0,0.0,43.1,0.0,3.2,2.1,2.4,0.0,43.1,2.2,2.6,0.0,3.0,0.0,43.1,0.0,3.2,3.9,3.3,0.0,43.1,4.1,3.5,82.1,4.9,45.1,38.8,83.9,5.8,86364,12831,10759,3469,90760,14016,945,80,34,30,911,90,13.1,5.5,17.6,30.8,13.0,5.7,31.6,9.2,82.4,30.8,29.7,9.5,55.2,9.0,0.0,52.8,57.3,9.1,0.5,(X),(X),(X),(X),(X)
1400000US37183052904,37183052904,"Census Tract 529.04, Wake County, North Carolina",2675,118,50,49,2625,121,25.0,5.4,0.0,43.5,25.5,5.5,41.5,6.4,100.0,43.5,40.4,6.5,5.2,3.0,40.0,52.8,4.5,2.8,15.8,4.8,76.0,38.5,14.6,4.8,99.5,0.8,100.0,43.5,99.5,0.8,87.5,2.7,76.0,38.5,87.7,2.7,11.1,2.4,24.0,38.5,10.8,2.5,0.0,1.3,0.0,43.5,0.0,1.3,1.0,1.5,0.0,43.5,1.0,1.5,0.0,1.3,0.0,43.5,0.0,1.3,0.0,1.3,0.0,43.5,0.0,1.3,0.5,0.8,0.0,43.5,0.5,0.8,3.6,3.9,0.0,43.5,3.7,4.0,83.9,4.9,76.0,38.5,84.0,4.9,70543,6979,28194,36730,71365,6647,2235,174,50,49,2185,181,9.6,4.4,0.0,43.5,9.8,4.5,27.5,7.0,76.0,38.5,26.4,7.0,62.9,8.1,24.0,38.5,63.8,8.3,0.7,(X),(X),(X),(X),(X)
1400000US37183053003,37183053003,"Census Tract 530.03, Wake County, North Carolina",2669,174,13,21,2656,176,13.5,2.5,0.0,85.4,13.6,2.5,29.0,5.4,100.0,85.4,28.7,5.4,13.8,7.0,100.0,85.4,13.4,7.0,6.9,3.3,0.0,85.4,6.9,3.3,98.5,2.0,100.0,85.4,98.5,2.0,71.7,7.8,0.0,85.4,72.1,8.0,13.7,6.7,100.0,85.4,13.3,6.8,0.0,1.3,0.0,85.4,0.0,1.3,10.9,4.5,0.0,85.4,11.0,4.5,0.0,1.3,0.0,85.4,0.0,1.3,2.1,2.8,0.0,85.4,2.1,2.8,1.5,2.0,0.0,85.4,1.5,2.0,3.4,3.4,0.0,85.4,3.4,3.4,70.5,7.7,0.0,85.4,70.9,7.8,75985,7408,-,**,76093,7041,1538,211,13,21,1525,210,2.9,2.9,0.0,85.4,3.0,2.9,34.2,9.6,100.0,85.4,33.6,9.7,62.9,9.8,0.0,85.4,63.4,9.9,2.7,(X),(X),(X),(X),(X)
1400000US37183053004,37183053004,"Census Tract 530.04, Wake County, North Carolina",1052,91,0,12,1052,91,39.7,7.3,-,**,39.7,7.3,27.7,6.0,-,**,27.7,6.0,1.8,2.1,-,**,1.8,2.1,5.8,4.9,-,**,5.8,4.9,99.1,1.5,-,**,99.1,1.5,85.4,5.2,-,**,85.4,5.2,2.1,3.0,-,**,2.1,3.0,0.0,3.3,-,**,0.0,3.3,11.7,5.4,-,**,11.7,5.4,0.0,3.3,-,**,0.0,3.3,0.0,3.3,-,**,0.0,3.3,0.9,1.5,-,**,0.9,1.5,2.5,2.8,-,**,2.5,2.8,82.9,5.2,-,**,82.9,5.2,133981,15811,-,**,133981,15811,834,95,0,12,834,95,11.3,6.6,-,**,11.3,6.6,30.0,9.7,-,**,30.0,9.7,58.8,10.9,-,**,58.8,10.9,0.0,(X),(X),(X),(X),(X)
1400000US37183053005,37183053005,"Census Tract 530.05, Wake County, North Carolina",1789,68,44,61,1745,85,34.9,7.3,2.3,15.1,35.8,7.3,43.1,5.8,100.0,46.4,41.7,6.1,2.9,3.5,97.7,15.1,0.5,0.8,15.2,7.5,2.3,15.1,15.5,7.6,100.0,1.9,100.0,46.4,100.0,2.0,94.6,3.9,97.7,15.1,94.5,4.0,1.7,1.6,0.0,46.4,1.8,1.7,0.3,0.4,2.3,15.1,0.2,0.3,3.4,3.2,0.0,46.4,3.5,3.3,0.0,1.9,0.0,46.4,0.0,2.0,0.0,1.9,0.0,46.4,0.0,2.0,0.0,1.9,0.0,46.4,0.0,2.0,2.1,2.9,0.0,46.4,2.2,2.9,92.5,4.5,97.7,15.1,92.3,4.5,128345,16604,-,**,129831,20010,1530,104,44,61,1486,117,9.5,5.2,0.0,46.4,9.8,5.4,32.0,7.6,97.7,15.1,30.0,7.1,58.5,8.5,2.3,15.1,60.2,8.3,0.0,(X),(X),(X),(X),(X)
1400000US37183053006,37183053006,"Census Tract 530.06, Wake County, North Carolina",1088,53,0,12,1088,53,32.3,8.8,-,**,32.3,8.8,39.4,8.2,-,**,39.4,8.2,2.7,2.8,-,**,2.7,2.8,14.8,6.4,-,**,14.8,6.4,99.5,0.9,-,**,99.5,0.9,95.9,4.5,-,**,95.9,4.5,0.2,0.6,-,**,0.2,0.6,0.5,1.0,-,**,0.5,1.0,3.0,4.0,-,**,3.0,4.0,0.0,3.2,-,**,0.0,3.2,0.0,3.2,-,**,0.0,3.2,0.5,0.9,-,**,0.5,0.9,0.0,3.2,-,**,0.0,3.2,95.9,4.5,-,**,95.9,4.5,107043,20931,-,**,107043,20931,938,73,0,12,938,73,8.3,5.9,-,**,8.3,5.9,15.0,6.6,-,**,15.0,6.6,76.7,9.0,-,**,76.7,9.0,7.2,(X),(X),(X),(X),(X)
1400000US37183053007,37183053007,"Census Tract 530.07, Wake County, North Carolina",1065,126,8,15,1057,127,31.5,7.5,100.0,100.0,30.9,7.3,27.9,7.4,100.0,100.0,27.3,7.3,1.3,2.2,0.0,100.0,1.3,2.3,15.6,7.2,100.0,100.0,14.9,7.2,100.0,3.2,100.0,100.0,100.0,3.3,91.5,6.6,100.0,100.0,91.4,6.7,0.8,1.5,0.0,100.0,0.8,1.5,0.0,3.2,0.0,100.0,0.0,3.3,7.8,6.1,0.0,100.0,7.9,6.2,0.0,3.2,0.0,100.0,0.0,3.3,0.0,3.2,0.0,100.0,0.0,3.3,0.0,3.2,0.0,100.0,0.0,3.3,0.0,3.2,0.0,100.0,0.0,3.3,91.5,6.6,100.0,100.0,91.4,6.7,105604,18056,-,**,105492,19621,935,90,8,15,927,94,12.6,7.8,0.0,100.0,12.7,7.9,28.6,8.6,100.0,100.0,27.9,8.5,58.8,8.5,0.0,100.0,59.3,8.4,0.6,(X),(X),(X),(X),(X)
1400000US37183053008,37183053008,"Census Tract 530.08, Wake County, North Carolina",3432,175,306,177,3126,244,28.4,5.1,36.9,26.9,27.6,5.2,24.3,5.5,70.9,28.2,19.7,3.2,14.2,5.8,35.9,31.2,12.1,5.1,13.8,6.0,69.6,28.4,8.3,4.1,99.2,1.0,100.0,10.8,99.1,1.1,77.5,5.2,58.5,30.7,79.3,5.3,9.7,2.5,41.5,30.7,6.6,2.6,0.0,1.0,0.0,10.8,0.0,1.1,10.3,4.2,0.0,10.8,11.3,4.6,0.0,1.0,0.0,10.8,0.0,1.1,1.8,2.7,0.0,10.8,2.0,2.9,0.8,1.0,0.0,10.8,0.9,1.1,4.1,3.7,0.0,10.8,4.4,4.1,75.2,5.7,58.5,30.7,76.8,5.8,59167,7864,19180,12220,63007,9483,2060,224,306,177,1754,194,13.7,7.4,35.9,31.5,9.8,4.8,35.1,8.9,54.9,31.0,31.6,8.4,51.2,9.1,9.2,14.8,58.6,9.1,0.0,(X),(X),(X),(X),(X)
1400000US37183053009,37183053009,"Census Tract 530.09, Wake County, North Carolina",2754,233,330,216,2424,280,26.4,5.1,6.1,12.7,29.2,6.2,42.4,7.4,79.4,16.3,37.4,7.8,20.5,8.3,42.4,36.8,17.5,8.0,13.8,4.9,0.0,10.1,15.7,5.7,100.0,1.3,100.0,10.1,100.0,1.4,76.1,7.1,70.0,25.7,76.9,8.3,17.3,7.0,18.2,14.6,17.2,8.4,0.4,0.8,0.0,10.1,0.5,0.9,2.4,2.0,0.0,10.1,2.7,2.3,0.0,1.3,0.0,10.1,0.0,1.4,3.8,3.9,11.8,21.1,2.8,3.5,0.0,1.3,0.0,10.1,0.0,1.4,21.5,6.7,67.0,25.2,15.3,8.0,58.9,6.6,14.8,17.8,64.9,8.9,56818,10622,25250,26168,62214,16153,1887,274,302,220,1585,271,10.3,5.8,4.3,9.4,11.4,7.0,42.9,10.2,52.3,40.5,41.1,11.3,46.8,10.3,43.4,37.8,47.4,10.9,2.4,(X),(X),(X),(X),(X)
1400000US37183053105,37183053105,"Census Tract 531.05, Wake County, North Carolina",1395,114,14,24,1381,119,34.1,6.2,0.0,82.3,34.5,6.2,34.1,5.6,100.0,82.2,33.4,5.6,0.7,1.2,0.0,82.3,0.7,1.2,22.0,7.5,100.0,82.2,21.2,7.3,99.1,1.4,100.0,82.2,99.1,1.4,84.4,6.8,0.0,82.3,85.2,6.7,13.4,6.6,100.0,82.2,12.5,6.5,0.4,0.8,0.0,82.3,0.4,0.8,0.0,2.5,0.0,82.3,0.0,2.5,0.0,2.5,0.0,82.3,0.0,2.5,0.9,1.5,0.0,82.3,0.9,1.5,0.9,1.4,0.0,82.3,0.9,1.4,3.2,3.9,0.0,82.3,3.2,4.0,81.2,7.7,0.0,82.3,82.0,7.6,76750,16672,-,**,80135,19662,1034,115,14,24,1020,120,14.9,6.6,100.0,82.2,13.7,6.2,19.4,8.1,0.0,82.3,19.7,8.2,65.7,9.4,0.0,82.3,66.6,9.4,0.0,(X),(X),(X),(X),(X)
1400000US37183053106,37183053106,"Census Tract 531.06, Wake County, North Carolina",1274,112,248,107,1026,123,35.9,9.1,14.9,17.0,40.9,10.8,30.5,7.2,50.4,25.0,25.6,6.8,15.5,7.9,73.4,22.4,1.6,2.5,25.7,7.5,28.6,21.8,25.0,7.4,100.0,2.7,100.0,13.1,100.0,3.4,71.8,6.9,19.4,18.3,84.5,7.5,26.8,6.7,80.6,18.3,13.8,7.6,1.3,2.0,0.0,13.1,1.7,2.4,0.0,2.7,0.0,13.1,0.0,3.4,0.0,2.7,0.0,13.1,0.0,3.4,0.0,2.7,0.0,13.1,0.0,3.4,0.0,2.7,0.0,13.1,0.0,3.4,0.0,2.7,0.0,13.1,0.0,3.4,71.8,6.9,19.4,18.3,84.5,7.5,46500,7344,14085,4306,61250,15256,913,123,166,101,747,119,12.9,7.5,13.9,19.7,12.7,7.2,48.1,13.0,74.7,22.2,42.2,13.3,39.0,11.9,11.4,18.6,45.1,12.4,3.5,(X),(X),(X),(X),(X)
1400000US37183053107,37183053107,"Census Tract 531.07, Wake County, North Carolina",3407,233,337,156,3070,224,28.1,5.0,40.9,24.2,26.7,4.1,35.1,4.8,59.3,23.7,32.4,4.9,12.2,4.9,59.1,21.3,7.1,4.2,17.9,5.4,37.1,23.7,15.8,5.5,99.9,0.3,100.0,9.9,99.8,0.3,76.5,4.3,62.0,28.2,78.1,4.4,21.9,4.4,38.0,28.2,20.2,4.5,0.0,1.0,0.0,9.9,0.0,1.1,0.6,0.8,0.0,9.9,0.7,0.8,0.0,1.0,0.0,9.9,0.0,1.1,0.8,1.2,0.0,9.9,0.8,1.4,0.1,0.3,0.0,9.9,0.2,0.3,6.9,4.9,0.0,9.9,7.7,5.3,70.4,5.4,62.0,28.2,71.3,5.5,54804,4845,14063,7339,59219,10465,2478,240,232,122,2246,227,14.5,4.1,17.2,15.0,14.2,4.3,26.7,6.5,76.3,16.9,21.6,5.8,58.8,7.3,6.5,10.1,64.2,7.4,0.9,(X),(X),(X),(X),(X)
1400000US37183053108,37183053108,"Census Tract 531.08, Wake County, North Carolina",2301,188,136,67,2165,203,24.3,3.9,40.4,28.8,23.2,4.3,41.4,6.2,59.6,26.8,40.3,6.4,10.2,5.1,61.8,26.7,7.0,4.6,16.5,5.7,20.6,22.3,16.3,6.0,98.8,2.0,100.0,22.4,98.8,2.1,83.1,6.5,64.0,26.6,84.3,6.4,10.6,4.2,16.2,18.8,10.3,4.5,0.0,1.5,0.0,22.4,0.0,1.6,2.6,2.6,0.0,22.4,2.7,2.7,0.0,1.5,0.0,22.4,0.0,1.6,2.6,2.6,19.9,22.1,1.5,2.2,1.2,2.0,0.0,22.4,1.2,2.1,7.1,3.0,19.9,22.1,6.3,2.8,78.5,6.4,64.0,26.6,79.4,6.3,58290,7029,14167,19254,60373,6731,1800,200,105,57,1695,201,9.6,4.5,24.8,26.8,8.6,4.2,30.1,7.3,43.8,29.5,29.2,7.9,60.4,7.0,31.4,32.0,62.2,8.0,1.1,(X),(X),(X),(X),(X)
1400000US37183053109,37183053109,"Census Tract 531.09, Wake County, North Carolina",2830,125,140,101,2690,144,30.7,5.5,0.0,21.9,32.3,5.4,44.6,7.1,85.0,27.5,42.5,6.6,5.0,3.7,22.1,29.7,4.1,3.7,13.6,4.3,11.4,21.0,13.7,4.4,100.0,1.2,100.0,21.9,100.0,1.3,90.0,5.2,55.0,50.8,91.8,4.3,7.3,4.0,0.0,21.9,7.7,4.2,0.0,1.2,0.0,21.9,0.0,1.3,0.4,0.9,0.0,21.9,0.4,0.9,0.0,1.2,0.0,21.9,0.0,1.3,2.2,3.5,45.0,50.8,0.0,1.3,0.0,1.2,0.0,21.9,0.0,1.3,7.0,4.2,55.7,43.7,4.5,2.3,85.2,5.5,44.3,43.7,87.3,4.7,70625,6423,55357,36352,73209,6997,2278,180,140,101,2138,174,11.2,4.7,0.0,21.9,11.9,4.9,25.3,7.1,78.6,31.5,21.8,6.1,63.6,7.0,21.4,31.5,66.3,6.5,1.3,(X),(X),(X),(X),(X)
1400000US37183053110,37183053110,"Census Tract 531.10, Wake County, North Carolina",1913,127,139,72,1774,138,29.0,4.3,66.2,25.9,26.0,4.8,41.8,6.9,69.8,22.6,39.6,7.2,5.5,3.4,16.5,14.4,4.7,3.5,24.0,5.9,57.6,26.5,21.4,5.9,99.3,1.1,100.0,22.0,99.3,1.2,86.1,5.8,63.3,33.4,87.9,5.3,11.2,5.5,36.7,33.4,9.2,5.0,0.4,0.6,0.0,22.0,0.5,0.7,1.2,1.3,0.0,22.0,1.3,1.4,0.0,1.8,0.0,22.0,0.0,2.0,0.4,0.7,0.0,22.0,0.5,0.7,0.7,1.1,0.0,22.0,0.7,1.2,5.3,3.6,5.0,7.9,5.3,3.8,81.2,6.5,58.3,33.6,83.0,6.3,62473,7202,35417,11496,64125,10885,1405,156,123,70,1282,163,11.3,5.7,28.5,38.8,9.7,4.9,27.4,6.5,33.3,32.0,26.8,6.3,61.3,7.0,38.2,29.0,63.5,7.1,2.4,(X),(X),(X),(X),(X)
1400000US37183053111,37183053111,"Census Tract 531.11, Wake County, North Carolina",1937,141,298,146,1639,146,26.4,5.7,4.4,7.7,30.4,6.0,41.5,6.8,72.5,26.6,35.8,7.3,14.2,6.7,57.0,28.2,6.5,4.7,22.8,7.1,33.2,26.7,20.9,7.5,97.2,2.0,100.0,11.1,96.6,2.3,78.1,7.2,48.3,26.8,83.5,7.7,14.9,5.2,46.0,25.9,9.2,5.7,2.5,3.2,0.0,11.1,2.9,3.8,0.8,1.3,0.0,11.1,1.0,1.5,0.0,1.8,0.0,11.1,0.0,2.1,0.9,1.4,5.7,9.6,0.0,2.1,2.8,2.0,0.0,11.1,3.4,2.3,11.0,4.7,33.6,25.2,7.0,4.3,70.8,6.8,20.5,18.9,79.9,8.2,61398,8326,23859,17492,64882,12999,1435,171,216,121,1219,158,6.3,3.3,0.0,14.9,7.5,3.9,37.8,10.2,67.1,31.0,32.6,10.5,55.9,9.5,32.9,31.0,60.0,9.6,3.0,(X),(X),(X),(X),(X)
1400000US37183053201,37183053201,"Census Tract 532.01, Wake County, North Carolina",3479,178,218,137,3261,175,21.9,4.7,21.6,25.4,21.9,5.2,52.9,5.3,83.9,25.2,50.8,5.0,4.5,2.7,39.0,32.2,2.1,2.1,14.0,4.1,37.6,30.7,12.5,4.1,99.6,0.7,100.0,14.8,99.5,0.7,88.3,4.1,33.0,26.7,92.0,2.7,8.3,4.0,51.8,33.8,5.4,2.6,0.0,1.0,0.0,14.8,0.0,1.1,2.0,1.6,0.0,14.8,2.1,1.7,0.0,1.0,0.0,14.8,0.0,1.1,0.9,1.5,15.1,23.0,0.0,1.1,0.4,0.7,0.0,14.8,0.5,0.7,3.8,2.4,23.4,26.3,2.5,2.0,86.5,4.2,33.0,26.7,90.0,3.0,99183,7581,29773,14784,103145,8320,2972,217,218,137,2754,195,6.0,3.2,18.8,26.6,5.0,2.6,29.7,6.6,34.9,29.5,29.3,6.5,64.3,6.8,46.3,35.7,65.7,6.8,5.8,(X),(X),(X),(X),(X)
1400000US37183053202,37183053202,"Census Tract 532.02, Wake County, North Carolina",1554,59,0,17,1554,59,34.2,6.4,-,**,34.2,6.4,47.4,6.5,-,**,47.4,6.5,1.9,2.3,-,**,1.9,2.3,13.5,6.0,-,**,13.5,6.0,100.0,2.2,-,**,100.0,2.2,93.9,3.8,-,**,93.9,3.8,5.0,3.3,-,**,5.0,3.3,0.0,2.2,-,**,0.0,2.2,0.0,2.2,-,**,0.0,2.2,0.0,2.2,-,**,0.0,2.2,1.2,1.7,-,**,1.2,1.7,0.0,2.2,-,**,0.0,2.2,0.0,2.2,-,**,0.0,2.2,93.9,3.8,-,**,93.9,3.8,122258,9311,-,**,122258,9311,1413,81,0,17,1413,81,8.7,4.7,-,**,8.7,4.7,28.0,7.1,-,**,28.0,7.1,63.3,7.3,-,**,63.3,7.3,0.0,(X),(X),(X),(X),(X)
1400000US37183053203,37183053203,"Census Tract 532.03, Wake County, North Carolina",2464,175,55,48,2409,183,22.9,6.9,45.5,42.4,22.4,7.0,53.4,7.4,54.5,42.4,53.4,7.5,7.2,4.2,0.0,41.5,7.3,4.2,12.0,4.2,49.1,41.7,11.1,4.2,98.3,1.7,78.2,33.0,98.8,1.6,75.7,6.2,18.2,30.6,77.0,6.5,19.5,6.1,60.0,39.8,18.6,6.2,0.0,1.4,0.0,41.5,0.0,1.4,3.2,3.4,0.0,41.5,3.2,3.5,0.0,1.4,0.0,41.5,0.0,1.4,0.0,1.4,0.0,41.5,0.0,1.4,1.7,1.7,21.8,33.0,1.2,1.6,2.4,2.2,0.0,41.5,2.4,2.3,73.3,6.7,18.2,30.6,74.6,7.0,79167,9948,56625,44310,79896,10586,1945,205,55,48,1890,207,3.8,2.3,0.0,41.5,3.9,2.4,35.4,8.6,56.4,43.6,34.8,9.0,60.8,8.5,43.6,43.6,61.3,8.9,1.8,(X),(X),(X),(X),(X)
1400000US37183053204,37183053204,"Census Tract 532.04, Wake County, North Carolina",1737,134,141,86,1596,153,17.0,4.4,5.0,8.3,18.1,4.6,50.3,6.8,33.3,28.2,51.8,7.5,1.8,1.8,0.0,21.8,1.9,2.0,15.1,5.2,66.7,28.2,10.5,4.4,99.5,0.9,100.0,21.8,99.5,0.9,74.9,5.8,27.7,26.2,79.1,7.4,21.7,6.1,72.3,26.2,17.2,7.4,0.0,2.0,0.0,21.8,0.0,2.2,2.9,2.5,0.0,21.8,3.2,2.7,0.0,2.0,0.0,21.8,0.0,2.2,0.0,2.0,0.0,21.8,0.0,2.2,0.5,0.9,0.0,21.8,0.5,0.9,0.9,1.1,0.0,21.8,0.9,1.2,74.5,5.8,27.7,26.2,78.6,7.5,71116,10371,37832,11752,78084,7738,1340,138,111,73,1229,136,3.2,3.0,0.0,26.5,3.5,3.2,26.9,10.2,27.0,28.9,26.9,10.8,69.9,10.7,73.0,28.9,69.6,11.3,0.6,(X),(X),(X),(X),(X)
