foodpantry,address,address2,city,state,zip,phone,county,pantry_lon,pantry_lat,key,code,description,url,parent_station_id,agency_ids,station_id,location_type,stop_id,routes,name,bus_lat,bus_lng,distance_meter,distance_miles
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5162,,,,24,,stop,4050162,4000090,Willard St at Ramada Inn,35.9937,-78.90768,382.536143045,0.237697530071
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5169,,,,24,,stop,4050174,"4000077, 4003042, 4003046",Morehead Ave at Moreland Ave,35.99193,-78.9209,1162.04574335,0.722063543657
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5179,,,,24,,stop,4050186,"4000090, 4000091",Roxboro St at Lodge St,35.98123,-78.90421,1065.51908382,0.662084509065
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5197,,,,24,,stop,4050226,"4000077, 4003042, 4003046",Morehead Ave at Arnette Ave,35.99165,-78.91445,586.020546834,0.364137190919
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5222,,,,24,,stop,4050306,4000090,Duke St at Henderson Towers,35.9908,-78.9088,80.9745789321,0.0503153957101
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5280,,,,24,,stop,4050474,"4000085, 4000093, 4003034, 4003062",E Main St at S Dillard St,35.9918,-78.8952,1182.16316215,0.734563959233
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5305,,,,24,,stop,4050526,"4000085, 4000093",E Main St at Mangum St,35.99492,-78.90025,881.022131361,0.547443132813
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5306,,,,24,,stop,4050530,"4000077, 4003042, 4003046",Morehead Ave at Arnette Ave,35.99177,-78.91432,578.38395296,0.359392019685
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5324,,,,24,,stop,4050590,"4000090, 4000091",Roxboro St at Dunstan Ave,35.98007,-78.90517,1164.41749758,0.723537287076
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5326,,,,24,,stop,4050598,"4000089, 4002678",Chapel Hill St at Arnette Ave,35.99676,-78.91461,924.288874012,0.5743279071
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5337,,,,24,,stop,4050638,"4000088, 4004490",Lakewood Ave at Heritage Square,35.98718,-78.90033,786.43228368,0.4886675803
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5340,,,,24,,stop,4050642,"4000077, 4003042, 4003046",Morehead Ave at Kent St,35.99202,-78.91968,1055.34245614,0.655761030073
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5342,,,,24,,stop,4050650,"4000077, 4003042, 4003046",Morehead Ave at Carroll St,35.99182,-78.91607,732.246342266,0.454997913596
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5344,,,,24,,stop,4050654,"4000077, 4003042, 4003046",Chapel Hill Rd at Morehead Ave,35.99155,-78.92273,1320.07376515,0.82025784803
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5397,,,,24,,stop,4050798,"4000088, 4004490",Fayetteville St at Dunbar St,35.97885,-78.89998,1467.48981009,0.911858159303
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5420,,,,24,,stop,4050858,"4000085, 4000093",E Main St at Corcoran St (Westbound),35.99588,-78.90216,825.124389408,0.512709799923
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5423,,,,24,,stop,4050862,4000090,W Enterprise St at Roxboro St,35.98357,-78.90338,860.606906387,0.534757668601
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5424,,,,24,,stop,4050866,"4000090, 4000091",S Roxboro St at Bond St,35.98016,-78.90534,1151.20630942,0.715328214935
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5433,,,,24,,stop,4050886,"4000078, 4000093",Main St. at Morgan St.,36.00174,-78.91189,1315.39976219,0.817353550021
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5438,,,,24,,stop,4050906,"4000076, 4002670, 4002674",Duke St at Corporation St,36.00315,-78.90588,1443.39609728,0.896886983037
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5439,,,,24,,stop,4050910,"4000076, 4002670, 4002674",Gregson St at Lamond Ave,36.00233,-78.90835,1337.59204485,0.831143229433
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5447,,,,24,,stop,4050934,"4000077, 4003042, 4003046",Chapel hill Rd at Dean St,35.9886,-78.92525,1550.93986996,0.963711751378
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5464,,,,24,,stop,4050990,"4000077, 4003042, 4003046",Morehead Ave at Vickers Ave,35.99158,-78.9121,382.366131179,0.237591889333
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5476,,,,24,,stop,4051030,4000090,Enterprise St at S Roxboro St,35.98373,-78.90339,844.84304447,0.524962434582
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5497,,,,24,,stop,4051090,"4000090, 4000091",Roxboro St at CC Spaulding School,35.9787,-78.90633,1295.18969399,0.804795564635
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5507,,,,"12, 24",,stop,4051118,"4000089, 4000105, 4000113, 4002678",Chapel Hill St at Gregson St,35.99706,-78.90948,761.887177312,0.473415920385
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5508,,,,24,,stop,4051122,"4000077, 4003042, 4003046",Chapel Hill Rd at Morehead Ave,35.99156,-78.92291,1336.33064539,0.830359430196
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5519,,,,24,,stop,4051162,4000090,University Dr at Forest Hills Shops,35.98546,-78.91008,561.311353526,0.348783571853
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5549,,,,24,,stop,4051262,"4000088, 4004490",Fayetteville St at Linwood Ave,35.9811,-78.89922,1299.53848679,0.807497785915
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5559,,,,24,,stop,4051294,"4000077, 4000088, 4003042, 4003046, 4004490",Willard St at Blackwell St,35.99151,-78.90568,263.374032103,0.163653443091
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5578,,,,24,,stop,4051346,"4000088, 4004490",Fayetteville St at Simmons St,35.98226,-78.89905,1211.71562475,0.752927053794
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5612,,,,24,,stop,4051462,"4000089, 4002678",Chapel Hill St at GTI Auto Service,35.99686,-78.91138,785.638581128,0.488174395173
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5639,,,,24,,stop,4051538,"4000078, 4000093",Main St at Morgan St,36.00086,-78.91069,1196.08385537,0.743213898472
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5678,,,,24,,stop,4051646,"4000077, 4003042, 4003046",Morehead Ave at Cornell St,35.99183,-78.9191,1000.12585918,0.621450942112
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5689,,,,24,,stop,4051674,"4000090, 4000091",Roxboro St at Umstead St,35.98252,-78.90316,972.190464744,0.604092649623
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5701,,,,24,,stop,4051694,"4000088, 4004490",Fayetteville St at Price Ave,35.97997,-78.89975,1372.93051762,0.853101592961
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5741,,,,24,,stop,4051818,"4000085, 4000093",E Main St at Roxboro St,35.99392,-78.89848,963.199823455,0.598506110241
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5742,,,,24,,stop,4051822,"4000092, 4003066, 4003070",Mangum St at Parrish St,35.99573,-78.90015,943.327679448,0.586158101736
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5753,,,,24,,stop,4051854,4000090,S Roxboro St at Lawson St,35.97705,-78.90681,1472.69351861,0.915091601908
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5756,,,,24,,stop,4051866,"4000088, 4004490",Lakewood Ave at Senior Apts (Outbound),35.98759,-78.90507,408.92979469,0.254097825624
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5774,,,,"12, 12, 24",,stop,4051918,"4000076, 4000077, 4000078, 4000079, 4000081, 4000083, 4000085, 4000086, 4000087, 4000088, 4000089, 4000090, 4000091, 4000092, 4000105, 4000113, 4000116, 4000126, 4002670, 4002674, 4002678, 4003034, 4003042, 4003046, 4003058, 4003062, 4003066, 4003070, 4004490, 4005298, 4005498, 4006102, 4006158",Durham Station,35.99609,-78.906,674.26806152,0.418971790622
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5781,,,,24,,stop,4051942,4000090,W Enterprise St at Fargo St,35.98373,-78.90752,728.733795162,0.452815312589
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5785,,,,24,,stop,4051950,4000078,Buchanan Blvd at Gloria Ave,36.00348,-78.9125,1516.11434565,0.942072120032
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5816,,,,24,,stop,4052034,"4000088, 4004490",Fayetteville St at Dunstan St,35.97904,-78.90006,1445.64918159,0.898286988199
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5819,,,,24,,stop,4052042,"4000085, 4000093, 4003034, 4003062",E Main St at Oldham Towers,35.99194,-78.89509,1194.28287449,0.742094818055
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5864,,,,24,,stop,4052194,4000090,University Dr at Forest Hills Shops,35.98585,-78.90991,515.423782471,0.320270286248
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5877,,,,24,,stop,4052234,4000090,S Roxboro St at Umstead St,35.9825,-78.9034,964.298337918,0.599188697179
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5883,,,,24,,stop,4052250,"4000092, 4003066, 4003070",Mangum St at W Seminary Ave,35.99896,-78.89746,1364.53111005,0.847882430094
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5907,,,,24,,stop,4052322,"4000088, 4004490",Fayetteville St at Old Fayetteville,35.98352,-78.89882,1128.56201971,0.701257670664
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5908,,,,24,,stop,4052326,"4000077, 4003042, 4003046",Chapel Hill Rd at House St,35.99033,-78.92395,1422.51889911,0.883914461275
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5914,,,,24,,stop,4052346,"4000077, 4003042, 4003046",Morehead Ave at Carroll St (in),35.99169,-78.91543,672.762697281,0.418036398326
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5934,,,,"12, 24",,stop,4052410,"4000079, 4000090, 4000116",Duke St at Jackson St,35.99517,-78.90868,544.938625658,0.338610005131
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5938,,,,24,,stop,4052422,"4000090, 4000091",S Roxboro St at CC Spaulding School,35.97809,-78.90669,1358.75851135,0.844295494642
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5942,,,,24,,stop,4052438,"4000092, 4003066, 4003070",Roxboro St at Mallard Ave,35.99771,-78.89499,1447.02701614,0.899143137025
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5948,,,,24,,stop,4052462,4000090,Enterprise St at Scout Dr,35.98378,-78.90481,782.059904184,0.485950702887
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5952,,,,"12, 24",,stop,4052478,"4000089, 4000105, 4000113, 4002678, 4006158",Chapel Hill St at Police Station,35.9969,-78.90987,750.71480053,0.466473710049
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5974,,,,24,,stop,4052566,4000078,Buchanan Blvd at Gloria Ave,36.00333,-78.91232,1495.89935943,0.929511078719
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,5988,,,,24,,stop,4052614,"4000092, 4003066, 4003070",Roxboro St at Gray St,35.999,-78.8941,1596.16741079,0.991814912194
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6014,,,,24,,stop,4052702,"4000092, 4003066, 4003070",Roxboro St at Holloway St,35.99632,-78.8962,1271.11101155,0.789833727834
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6059,,,,24,,stop,4052826,"4000077, 4003042, 4003046",Chapel Hill Rd at Chesterfield Apts,35.99012,-78.92418,1443.35217653,0.896859691881
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6071,,,,24,,stop,4052870,"4000077, 4003042, 4003046",Morehead Ave at Fairview St,35.99193,-78.91805,909.182158638,0.564941006026
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6079,,,,24,,stop,4052894,"4000089, 4002678",Chapel Hill St at Arnette Ave (out),35.99694,-78.91425,920.233156881,0.571807795047
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6085,,,,24,,stop,4052902,"4000085, 4000093, 4003062",Angier Ave at Hosiery Mills,35.98932,-78.892,1462.43762629,0.908718870029
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6088,,,,24,,stop,4052914,"4000085, 4003034, 4003062",Angier Ave at E Main St,35.98956,-78.89188,1471.55043244,0.914381319323
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6162,,,,24,,stop,4053114,4000090,Duke St at Cobb St,35.98903,-78.90886,151.426259789,0.0940921494457
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6182,,,,24,,stop,4053186,4000087,Morgan St at Mangum St,35.99747,-78.89833,1193.83797869,0.741818371936
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6241,,,,24,,stop,4053346,4000087,Rigsbee Ave at Seminary St,35.999,-78.89989,1222.75438993,0.759786241521
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6242,,,,24,,stop,4053350,4000087,Rigsbee Ave at Corporation St,36.00193,-78.89988,1493.84350275,0.92823362543
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6247,,,,24,,stop,4053370,4000087,Rigsbee Ave at W Corporation St,36.00216,-78.90005,1508.48445936,0.937331116709
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6248,,,,24,,stop,4053374,4000087,Rigsbee Ave at Seminary St,35.99942,-78.89997,1255.70490874,0.780260795569
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6297,,,,24,,stop,4053550,"4000083, 4000086, 4000092, 4003058, 4003066, 4003070, 4005298",Roxboro St at Liberty St,35.99443,-78.89778,1044.53824626,0.649047588615
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6299,,,,24,,stop,4053554,"4000083, 4000086, 4000091, 4000092, 4003034, 4003058, 4003062, 4003066, 4003070, 4005298",Pettigrew St at Mangum St,35.99415,-78.9016,732.316217153,0.455041331945
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6300,,,,24,,stop,4053558,"4003034, 4003062",Pettigrew St at Roxboro St,35.99205,-78.89887,861.846451847,0.535527888356
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6305,,,,24,,stop,4053574,"4000085, 4000087",E Chapel Hill St at Main St,35.99688,-78.90412,818.932574404,0.508862374889
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6306,,,,24,,stop,4053578,"4000085, 4000093",E Main St at Corcoran St (Eastbound),35.99562,-78.90192,818.370147922,0.508512898407
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6307,,,,24,,stop,4053582,"4000085, 4000093",E Main St at Mangum St (outbound),35.99473,-78.90029,865.89641773,0.53804442674
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6308,,,,24,,stop,4053586,4000087,E Chapel Hill St at Post Office,35.99694,-78.90254,897.182208771,0.557484564337
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6309,,,,24,,stop,4053590,"4000083, 4000086, 4003058, 4005298",N Dillard St at Main St,35.99288,-78.89521,1204.27202053,0.748301801065
Henderson Towers Resident Food Pantry,807 South Duke Street #010,,Durham,NC,27701,(919) 452-0094,Durham,-78.908175,35.990276,1.0,6316,,,,24,,stop,4053618,4000087,Morgan St at The Carolina Theatre,35.99819,-78.90256,1013.63490313,0.629845093721
